Drug Name,Age,Degree
Cevimeline,234,1285
Succinylcholine,810,1193
Decamethonium,846,898
Varenicline,162,846
Tacrine,318,832
Hexafluronium,774,742
Rivastigmine,270,645
Edrophonium,822,876
Tubocurarine,894,1157
Butalbital,594,1240
Talbutal,774,872
Metharbital,858,943
Amobarbital,1146,1244
Aprobarbital,1194,989
Heptabarbital,858,872
Naltrexone,426,679
Nalbuphine,486,840
Dezocine,402,840
Methylnaltrexone,138,792
Butorphanol,498,840
Dextropropoxyphene,750,1169
Pentazocine,666,1206
Aprepitant,198,711
Levorphanol,822,840
Remifentanil,282,1271
Felbamate,318,1260
Memantine,438,1045
Diphenoxylate,714,842
Pentolinium,810,1024
Trimethaphan,798,1030
Dihydromorphine,1278,840
Phencyclidine,834,764
Ifenprodil,570,1172
Avanafil,90,583
Sildenafil,258,1309
Milrinone,390,918
Theophylline,1410,1195
Mefloquine,366,1084
Pentostatin,342,1135
Dyphylline,858,995
Vardenafil,198,1079
Levosimendan,234,652
Primaquine,810,935
Aminophylline,1338,823
Amrinone,450,745
Roflumilast,114,1252
Ibudilast,366,645
Udenafil,174,742
Tofisopam,534,842
Acarbose,294,1092
Dofetilide,246,805
Clotrimazole,558,1058
Lidocaine,858,1251
Bupivacaine,654,952
Ibutilide,294,1091
Gefitinib,210,917
Mexiletine,522,946
Erlotinib,186,1204
Voriconazole,210,862
Dyclonine,762,729
Moricizine,354,1130
Riluzole,294,1037
Ethotoin,750,937
Oxcarbazepine,354,1230
Mepivacaine,726,775
Miconazole,582,803
Phenacemide,846,803
Itraconazole,378,1146
Flecainide,450,794
Halofantrine,426,1068
Encainide,390,664
Lapatinib,150,1079
Posaconazole,174,861
Afatinib,78,519
Vandetanib,102,928
Adenosine,366,673
Ethoxzolamide,750,726
Methocarbamol,750,734
Lercanidipine,270,1301
Benzthiazide,714,1144
Cyclothiazide,678,1286
Furosemide,666,1273
Methazolamide,726,1076
Terbinafine,354,842
Bumetanide,570,1300
Diazoxide,594,1280
Diclofenamide,738,920
Bretylium,558,972
Quinethazone,678,1041
Digitoxin,846,1155
Piretanide,474,926
Cyclandelate,738,944
Enflurane,570,1170
Meprobamate,774,737
Progabide,414,818
Vigabatrin,366,946
Methyprylon,774,730
Chlormezanone,738,736
Glutethimide,786,873
Perampanel,90,1230
Phenformin,726,815
Glisoxepide,546,837
Midodrine,510,931
Isoetarine,942,743
Guanadrel,438,631
Reboxetine,270,1234
Ropinirole,282,1028
Zolmitriptan,270,1243
Norepinephrine,834,985
Phenylpropanolamine,978,883
Brimonidine,282,795
Fenfluramine,678,826
