Drug Name,Age,Degree
Galantamine,203,384
Donepezil,263,362
Primidone,815,1093
Alfentanil,419,669
Nalbuphine,467,540
Buprenorphine,479,712
Oxymorphone,707,632
Dezocine,383,538
Methadyl Acetate,299,536
Tramadol,491,705
Methadone,851,914
Pethidine,899,754
Butorphanol,479,540
Dextropropoxyphene,731,635
Pentazocine,647,541
Aprepitant,179,696
Sufentanil,467,745
Fentanyl,659,721
Levorphanol,803,537
Remifentanil,263,665
Felbamate,299,501
Diphenoxylate,695,536
Halothane,743,618
Ketamine,659,484
Levomethadyl Acetate,299,605
Ketobemidone,791,653
Tadalafil,191,299
Avanafil,71,269
Sildenafil,239,837
Anagrelide,251,352
Mefloquine,347,462
Chloroquine,851,972
Vardenafil,179,326
Cilostazol,227,393
Udenafil,155,267
Fluconazole,359,703
Dofetilide,227,302
Ranolazine,143,816
Phenytoin,959,1121
Clotrimazole,539,788
Lidocaine,839,671
Ropivacaine,263,599
Bupivacaine,635,621
Lamotrigine,335,524
Carbamazepine,659,1101
Voriconazole,191,816
Propofol,347,683
Levobupivacaine,227,573
Ketoconazole,443,864
Itraconazole,359,753
Lapatinib,131,328
Posaconazole,155,722
Fosphenytoin,263,1086
Afatinib,59,266
Vandetanib,83,237
Torasemide,299,786
Pregabalin,167,596
Methyclothiazide,695,650
Isradipine,347,904
Topiramate,263,559
Chlorthalidone,695,755
Diltiazem,527,1000
Amlodipine,335,517
Nimodipine,395,483
Nisoldipine,335,544
Bendroflumethiazide,707,773
Acetyldigitoxin,767,623
Metolazone,539,755
Lercanidipine,251,498
Verapamil,659,920
Furosemide,647,631
Naftifine,359,557
Hydroflumethiazide,707,755
Indapamide,491,864
Terbinafine,335,414
Dorzolamide,287,336
Chlorothiazide,731,755
Bumetanide,551,628
Zonisamide,347,431
Gabapentin,299,508
Hydrochlorothiazide,707,755
Trichlormethiazide,695,677
Felodipine,359,609
Nitrendipine,395,512
Nifedipine,515,479
Levetiracetam,227,363
Bepridil,443,493
Polythiazide,683,677
Quinethazone,659,499
Mibefradil,251,437
Digitoxin,827,682
Piretanide,455,413
Valproic Acid,611,699
Eszopiclone,167,465
Zolpidem,359,556
Clorazepate,611,438
Isoflurane,467,566
Methoxyflurane,671,500
Vigabatrin,347,360
Thiamylal,803,644
Desflurane,311,553
Zopiclone,371,471
Sevoflurane,335,754
Flunitrazepam,527,485
Ketazolam,455,456
Perampanel,71,445
Fluvoxamine,419,1038
Reserpine,779,702
Citalopram,347,886
Eletriptan,203,313
Cabergoline,299,633
Ropinirole,263,823
