Drug Name,Age,Degree
Succinylcholine,807,1060
Pilocarpine,1707,836
Decamethonium,843,773
Varenicline,159,887
Tacrine,315,948
Pyridostigmine,771,948
Hexafluronium,771,679
Rivastigmine,267,1105
Edrophonium,819,969
Neostigmine,1059,703
Tubocurarine,891,1030
Butabarbital,1047,1310
Talbutal,771,707
Metharbital,855,822
Aprobarbital,1191,1267
Heptabarbital,855,707
Naltrexone,423,659
Nalbuphine,483,798
Dezocine,399,798
Methylnaltrexone,135,788
Butorphanol,495,798
Pentazocine,663,1162
Aprepitant,195,972
Levorphanol,819,798
Remifentanil,279,1272
Memantine,435,1129
Diphenoxylate,711,797
Pentolinium,807,970
Trimethaphan,795,976
Dihydromorphine,1275,798
Phencyclidine,831,643
Vapreotide,171,723
Ifenprodil,567,1097
Avanafil,87,1044
Milrinone,387,914
Pentostatin,339,1110
Dyphylline,855,1079
Vardenafil,195,1316
Levosimendan,231,580
Dipyridamole,699,1318
Primaquine,807,1301
Aminophylline,1335,1175
Amrinone,447,741
Ibudilast,363,544
Udenafil,171,1051
Tofisopam,531,1200
Acarbose,291,1083
Dofetilide,243,1128
Clotrimazole,555,1282
Lidocaine,855,1320
Bupivacaine,651,1133
Ibutilide,291,1087
Gefitinib,207,1231
Mexiletine,519,1160
Mephenytoin,891,1306
Voriconazole,207,1192
Moricizine,351,1006
Riluzole,291,922
Ethotoin,747,1253
Oxcarbazepine,351,1366
Mepivacaine,723,771
Miconazole,579,1152
Phenacemide,843,681
Flecainide,447,783
Halofantrine,423,1241
Encainide,387,658
Lapatinib,147,1196
Posaconazole,171,1229
Bifonazole,435,760
Afatinib,75,509
Vandetanib,99,1175
Adenosine,363,670
Methyclothiazide,711,1259
Ethoxzolamide,747,736
Benzthiazide,711,1156
Cyclothiazide,675,1250
Furosemide,663,1224
Terbinafine,351,1212
Bumetanide,567,1252
Diazoxide,591,1275
Diclofenamide,735,852
Bretylium,555,963
Quinethazone,675,1054
Piretanide,471,939
Enflurane,567,1093
Meprobamate,771,602
Progabide,411,718
Vigabatrin,363,828
Thiamylal,819,1137
Chlormezanone,735,601
Desflurane,327,1296
Zopiclone,387,1361
Glutethimide,783,734
Phenformin,723,805
Glisoxepide,543,851
Midodrine,507,923
Isoetarine,939,737
Guanadrel,435,567
Reboxetine,267,1130
Ropinirole,279,743
Zolmitriptan,267,896
Norepinephrine,831,975
Phenylpropanolamine,975,874
Pramipexole,267,1245
Brimonidine,279,608
Cisapride,351,1324
Metaraminol,783,731
Guanabenz,447,931
Procaine,1371,699
Methoxamine,843,731
Modafinil,399,1058
Fenoldopam,303,1180
Orciprenaline,699,797
Phenmetrazine,783,712
Dobutamine,507,1308
Pseudoephedrine,735,1077
Ritodrine,531,795
Amantadine,639,1248
Oxymetazoline,699,731
Diethylpropion,723,1236
Naratriptan,267,695
Rizatriptan,255,1186
Formoterol,399,1332
Dopamine,543,1284
Frovatriptan,231,893
Isoprenaline,843,796
Arbutamine,267,737
Moclobemide,363,1359
Dexfenfluramine,411,699
Isocarboxazid,723,1087
Lisdexamfetamine,147,1165
Fenoterol,579,990
Pirbuterol,447,738
Ephedrine,1119,780
Mephentermine,867,1006
Procaterol,471,795
Clenbuterol,507,796
Bambuterol,351,835
Fencamfamine,687,599
Phendimetrazine,699,673
Pargyline,675,1019
Tapentadol,135,1202
Droxidopa,363,1303
Xylometazoline,723,1031
Dexmethylphenidate,219,822
Isometheptene,855,698
Levonordefrin,711,832
Naphazoline,927,694
Chlorphenamine,843,1283
Sotalol,543,1272
Esmolol,399,1363
Alprenolol,627,1205
Practolol,591,1195
Bupranolol,603,1331
Atracurium,435,943
Dolasetron,267,1315
Granisetron,339,1195
Alosetron,231,1095
Terazosin,411,922
Dextroamphetamine,519,1009
Dalfampridine,111,773
Cinitapride,351,669
Methysergide,723,1320
Dapiprazole,351,1110
Metixene,711,801
Alfuzosin,375,1280
Methylergometrine,879,1309
Trihexyphenidyl,843,826
Oxyphencyclimine,723,799
Procyclidine,771,826
Sulpiride,615,1110
Loxapine,531,1026
Remoxipride,363,912
Hyoscyamine,711,1127
Cyproheptadine,699,1105
Droperidol,675,1317
Prazosin,543,1102
Gallamine Triethiodide,819,1105
Tridihexethyl,783,799
Triflupromazine,747,1268
Fluphenazine,723,1066
Phentolamine,807,1197
Nicergoline,567,912
Rocuronium,303,1098
Scopolamine,1407,1072
Benzquinamide,543,1035
Clidinium,699,819
Propiomazine,711,1239
Tolazoline,855,696
Phenoxybenzamine,795,729
Mesoridazine,591,1157
Acetophenazine,699,740
Tegaserod,207,900
Mivacurium,303,1055
Diphenidol,627,799
Chlorprothixene,711,1328
Pancuronium,567,1184
Pipecuronium,351,1105
Molindone,543,679
Thioproperazine,711,1186
Thiothixene,627,1172
Isopropamide,747,798
Mepenzolate,759,799
Tetrabenazine,711,778
Silodosin,159,1177
Amisulpride,399,932
Vecuronium,423,1274
Trospium,351,977
Pirenzepine,423,824
Biperiden,723,978
Cycrimine,795,799
Flumazenil,339,748
Dacarbazine,531,1267
Clemastine,627,979
Terfenadine,435,1320
Buclizine,747,1051
Doxylamine,855,1046
Dexbrompheniramine,723,853
Triprolidine,795,853
Hydroxyzine,759,939
Nizatidine,387,836
Astemizole,435,1250
Azatadine,615,1001
Famotidine,411,603
Fexofenadine,279,1233
Desloratadine,219,1352
Dimenhydrinate,843,847
Mequitazine,519,1157
Cyclizine,795,986
Dimetindene,711,806
Butriptyline,531,1189
Treprostinil,207,1165
Iloprost,327,971
Lepirudin,267,637
Bivalirudin,231,636
Argatroban,231,802
Pentosan Polysulfate,315,636
Bosutinib,87,1364
Axitinib,87,1204
Crizotinib,99,1261
Cabozantinib,87,1003
Vemurafenib,99,1381
Regorafenib,87,1181
Trametinib,75,1310
Fulvestrant,207,897
Abiraterone,99,1094
Clomifene,639,577
Ospemifene,75,1072
Leflunomide,255,849
Pravastatin,363,790
Lovastatin,387,1190
Nevirapine,255,1099
Tenofovir,219,1097
Cerivastatin,267,1252
Rifabutin,327,1155
Simvastatin,375,1257
Delavirdine,267,1098
