Drug Name,Age,Degree
Nicotine,465,305
Cevimeline,201,184
Varenicline,129,90
Methacholine,369,55
Tacrine,285,323
Galantamine,189,340
Malathion,417,178
Donepezil,249,312
Rivastigmine,237,174
Naltrexone,393,224
Alfentanil,405,623
Nalbuphine,453,424
Buprenorphine,465,685
Dezocine,369,423
Methadyl Acetate,285,421
Alvimopan,105,41
Methylnaltrexone,105,20
Tramadol,477,581
Butorphanol,465,424
Aprepitant,165,627
Sufentanil,453,531
Loperamide,501,400
Remifentanil,249,421
Felbamate,285,438
Memantine,405,161
Levomethadyl Acetate,285,494
Vapreotide,141,11
Tadalafil,177,228
Avanafil,57,87
Sildenafil,225,736
Milrinone,357,113
Anagrelide,237,302
Mefloquine,333,479
Pentostatin,309,28
Vardenafil,165,286
Levosimendan,201,0
Cilostazol,213,329
Amrinone,417,97
Roflumilast,81,172
Enoximone,333,0
Ibudilast,333,113
Udenafil,141,227
Acarbose,261,190
Miglitol,249,190
Voglibose,273,112
Cetuximab,165,13
Indecainide,333,0
Fluconazole,345,700
Dofetilide,213,307
Oxiconazole,405,104
Ranolazine,129,751
Terconazole,357,66
Clotrimazole,525,776
Ropivacaine,249,427
Ibutilide,261,161
Gefitinib,177,421
Mexiletine,489,287
Erlotinib,153,343
Lamotrigine,321,565
Carbamazepine,645,1041
Voriconazole,177,722
Moricizine,321,121
Riluzole,261,30
Oxcarbazepine,321,35
Propofol,333,488
Levobupivacaine,213,400
Ketoconazole,429,906
Sertaconazole,165,66
Itraconazole,345,703
Propafenone,477,427
Flecainide,417,206
Halofantrine,393,161
Encainide,357,64
Lapatinib,117,384
Posaconazole,141,691
Fosphenytoin,249,942
Bifonazole,405,67
Permethrin,369,96
Afatinib,45,336
LULICONAZOLE,45,0
Vandetanib,69,232
Adenosine,333,8
Regadenoson,105,4
Torasemide,285,576
Pregabalin,153,419
Isradipine,333,773
Topiramate,249,474
Diltiazem,513,874
Amlodipine,321,501
Nimodipine,381,405
Nisoldipine,321,492
Metolazone,525,545
Lercanidipine,237,327
Verapamil,645,797
Naftifine,345,409
Indapamide,477,666
Terbinafine,321,387
Dorzolamide,273,278
Bumetanide,537,431
Zonisamide,333,392
Gabapentin,285,406
Felodipine,345,563
Nitrendipine,381,461
Butenafine,249,66
Nifedipine,501,544
Brinzolamide,201,98
Levetiracetam,213,494
Bepridil,429,457
Mibefradil,237,461
Piretanide,441,289
Succinic acid,105,0
Pyruvic acid,321,0
Valproic Acid,597,585
Eszopiclone,153,420
Zolpidem,345,493
Isoflurane,453,390
Progabide,381,3
Vigabatrin,333,317
Desflurane,297,376
Zopiclone,357,427
Sevoflurane,321,553
Flunitrazepam,513,435
Ketazolam,441,530
Perampanel,57,392
Arbaclofen,69,0
Fluvoxamine,405,968
Citalopram,333,914
Eletriptan,189,413
Guanadrel,405,165
Reboxetine,237,244
Cabergoline,285,333
Ropinirole,249,642
Venlafaxine,285,978
Zolmitriptan,237,164
Protriptyline,609,703
Pramipexole,237,293
Fluoxetine,357,845
Duloxetine,153,683
Brimonidine,249,944
Clonidine,609,739
Cisapride,321,383
Guanabenz,417,218
Dexmedetomidine,213,449
